instance_id,n_iter,alpha,k,lambda_max,seed,profit,ref_profit,optimality_gap,wall_time_s
pisinger_smac_t6_k100_n100_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,984537,984767,0.00023355778575033485,0.18382533302064985
pisinger_smac_t1_k100_n10_r10000_s1012,47,0.8083564305153,27,97.6382417965352,327741615,850200,869331,0.022006577471641985,0.07511524995788932
pisinger_smac_t5_k100_n100_r10000_s1002,20,0.8081585313647,5,97.3008190905514,327741615,572735,573105,0.0006456059535338202,1.26850937504787
pisinger_smac_t6_k100_n10_r10000_s1006,40,0.9313494271962,50,28.6327604672757,327741615,776152,831716,0.06680645797363523,0.15521404205355793
pisinger_smac_t6_k100_n10_r10000_s1009,20,0.8081585313647,5,97.3008190905514,327741615,834477,836441,0.0023480436755252314,0.035462292027659714
pisinger_smac_t3_k10_n100_r10000_s1001,23,0.2020924604133,31,46.3889214640666,327741615,56893,57792,0.01555578626799557,0.01997145905625075
pisinger_smac_t4_k10_n100_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,50033,50032,0.0,0.16747791704256088
pisinger_smac_t5_k10_n100_r10000_s1012,29,0.1742555585128,31,87.8259549471301,327741615,52563,59154,0.11142103661628969,0.019873374956659973
pisinger_smac_t1_k10_n10_r10000_s1002,20,0.8081585313647,5,97.3008190905514,327741615,81750,83864,0.025207478775159782,0.012499375035986304
pisinger_smac_t1_k10_n10_r10000_s1003,28,0.1278797814742,37,99.1440016388269,327741615,81964,91094,0.10022614003117658,0.026107916957698762
pisinger_smac_t2_k10_n100_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,50006,50088,0.0016371186711387957,0.12521754193585366
pisinger_smac_t3_k100_n100_r10000_s1005,28,0.1306572193468,32,98.9454223454838,327741615,485036,573866,0.15479223372703732,5.01002766599413
pisinger_smac_t4_k100_n100_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,500307,500318,2.198601689325589e-05,0.6679572910070419
pisinger_smac_t6_k100_n10_r10000_s1006,38,0.2230662071064,40,4.0110335875452,327741615,752003,831716,0.09584160939551481,0.11049224995076656
pisinger_smac_t6_k10_n10_r10000_s1012,20,0.8081585313647,5,97.3008190905514,327741615,85865,87194,0.015241874440901897,0.013345042010769248
pisinger_smac_t4_k10_n100_r10000_s1002,20,0.0004053331799,4,68.7501589343121,327741615,49778,49783,0.00010043589177028303,0.2790656250435859
pisinger_smac_t3_k10_n10_r10000_s1004,20,0.0004053331799,4,68.7501589343121,327741615,51985,52482,0.009469913494150375,0.05433275003451854
pisinger_smac_t3_k100_n100_r10000_s1004,20,0.0004053331799,4,68.7501589343121,327741615,573499,573515,2.789813692754331e-05,0.9416066249832511
pisinger_smac_t2_k10_n10_r10000_s1002,20,0.0004053331799,4,68.7501589343121,327741615,50477,50926,0.008816714448415348,0.04265987500548363
pisinger_smac_t3_k10_n10_r10000_s1010,20,0.0004053331799,4,68.7501589343121,327741615,50383,50852,0.009222842759380161,0.039619124960154295
pisinger_smac_t2_k100_n10_r10000_s1009,20,0.0004053331799,4,68.7501589343121,327741615,504970,504997,5.346566415246031e-05,0.5410260419594124
pisinger_smac_t5_k100_n10_r10000_s1007,20,0.0004053331799,4,68.7501589343121,327741615,672611,675023,0.0035732115794572927,0.17274529195856303
pisinger_smac_t5_k100_n10_r10000_s1010,20,0.0004053331799,4,68.7501589343121,327741615,673471,675176,0.002525267485811107,0.1782746670069173
pisinger_smac_t2_k100_n10_r10000_s1002,20,0.0004053331799,4,68.7501589343121,327741615,507681,507710,5.711922160288354e-05,2.4912854579743
pisinger_smac_t1_k100_n100_r10000_s1002,20,0.0004053331799,4,68.7501589343121,327741615,983792,984335,0.0005516414635261369,0.28770770807750523
pisinger_smac_t4_k100_n100_r10000_s1004,20,0.0004053331799,4,68.7501589343121,327741615,500205,500202,0.0,0.7291557079879567
pisinger_smac_t5_k100_n10_r10000_s1011,20,0.0004053331799,4,68.7501589343121,327741615,664558,667691,0.004692290295960257,0.18347391695715487
pisinger_smac_t4_k100_n100_r10000_s1007,20,0.0004053331799,4,68.7501589343121,327741615,499675,499689,2.8017426839494166e-05,0.5534872499993071
pisinger_smac_t6_k100_n10_r10000_s1005,20,0.0004053331799,4,68.7501589343121,327741615,844834,847870,0.0035807376130774764,0.05377037497237325
pisinger_smac_t3_k100_n10_r10000_s1007,20,0.0004053331799,4,68.7501589343121,327741615,521049,521058,1.727254931312829e-05,0.9443395419511944
pisinger_smac_t4_k100_n100_r10000_s1008,20,0.0004053331799,4,68.7501589343121,327741615,500324,500293,0.0,0.4963610830018297
pisinger_smac_t2_k100_n10_r10000_s1008,20,0.0004053331799,4,68.7501589343121,327741615,501735,501765,5.978894502406505e-05,0.66782408405561
pisinger_smac_t3_k10_n10_r10000_s1012,20,0.0004053331799,4,68.7501589343121,327741615,49505,50174,0.013333599075218241,0.09060229198075831
pisinger_smac_t2_k10_n100_r10000_s1012,20,0.0004053331799,4,68.7501589343121,327741615,50165,50191,0.0005180211591719631,0.6319844579556957
pisinger_smac_t6_k100_n10_r10000_s1009,20,0.0004053331799,4,68.7501589343121,327741615,830226,836441,0.007430290958955862,0.09577358304522932
pisinger_smac_t5_k100_n10_r10000_s1002,20,0.0004053331799,4,68.7501589343121,327741615,658498,660361,0.0028211841704764515,0.19108416594099253
pisinger_smac_t5_k100_n10_r10000_s1004,20,0.0004053331799,4,68.7501589343121,327741615,682258,683600,0.001963136337039204,0.17185575002804399
pisinger_smac_t3_k10_n100_r10000_s1001,20,0.0004053331799,4,68.7501589343121,327741615,57710,57792,0.0014188815060908085,0.5310137919150293
pisinger_smac_t3_k100_n10_r10000_s1004,20,0.0004053331799,4,68.7501589343121,327741615,501352,501364,2.3934706121700003e-05,1.096232832991518
pisinger_smac_t6_k10_n100_r10000_s1010,20,0.0004053331799,4,68.7501589343121,327741615,98020,98282,0.002665798416800635,0.027578916982747614
pisinger_smac_t1_k10_n10_r10000_s1008,20,0.0004053331799,4,68.7501589343121,327741615,80921,83967,0.03627615610894756,0.00793791702017188
pisinger_smac_t1_k100_n10_r10000_s1011,20,0.0004053331799,4,68.7501589343121,327741615,872376,878699,0.00719586570600399,0.05712912499438971
pisinger_smac_t2_k100_n10_r10000_s1004,20,0.0004053331799,4,68.7501589343121,327741615,511466,511500,6.647116324535679e-05,0.45989104197360575
pisinger_smac_t5_k10_n10_r10000_s1006,20,0.0004053331799,4,68.7501589343121,327741615,55465,61852,0.10326262691586367,0.01829524990171194
pisinger_smac_t6_k100_n10_r10000_s1012,20,0.0004053331799,4,68.7501589343121,327741615,841260,847908,0.007840473258891294,0.02127383300103247
pisinger_smac_t5_k100_n100_r10000_s1006,20,0.0004053331799,4,68.7501589343121,327741615,578679,579026,0.0005992822429390044,1.061138458084315
pisinger_smac_t3_k100_n10_r10000_s1012,20,0.0004053331799,4,68.7501589343121,327741615,503549,503566,3.3759229177506027e-05,0.2868589590070769
pisinger_smac_t1_k100_n100_r10000_s1012,20,0.8081585313647,5,97.3008190905514,327741615,984452,984604,0.00015437678498157634,0.16037183301523328
pisinger_smac_t4_k100_n100_r10000_s1007,15,0.6949056598763,4,8.1635125297605,327741615,499675,499689,2.8017426839494166e-05,0.5442287920741364
pisinger_smac_t6_k10_n100_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,96574,97800,0.012535787321063394,0.01743549993261695
pisinger_smac_t1_k10_n10_r10000_s1009,28,0.1284805509584,35,99.1089599762627,327741615,83417,89971,0.07284569472385546,0.027876875014044344
pisinger_smac_t5_k100_n10_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,670713,673007,0.003408582674474411,0.31571058300323784
pisinger_smac_t5_k10_n10_r10000_s1007,16,0.7919795534876,60,3.9529568288832,327741615,46463,62240,0.25348650385604116,0.017115708091296256
pisinger_smac_t2_k10_n10_r10000_s1011,20,0.8081585313647,5,97.3008190905514,327741615,48278,48727,0.009214603813081043,0.01952658302616328
pisinger_smac_t5_k100_n10_r10000_s1010,23,0.1718080322122,29,27.2576848904882,327741615,635027,675176,0.059464495183478086,0.19633649999741465
pisinger_smac_t4_k10_n10_r10000_s1007,20,0.8081585313647,5,97.3008190905514,327741615,51452,52186,0.014065074924309202,0.021697166957892478
pisinger_smac_t5_k100_n10_r10000_s1001,43,0.0244084918219,47,64.9099261248699,327741615,587287,665492,0.11751456065587565,0.1341209999518469
pisinger_smac_t3_k10_n10_r10000_s1002,20,0.8081585313647,5,97.3008190905514,327741615,50562,50963,0.007868453583972685,0.014450832968577743
pisinger_smac_t2_k10_n100_r10000_s1001,35,0.079334603239,13,51.7615642983215,327741615,48918,49801,0.01773056765928395,0.019815542036667466
pisinger_smac_t3_k10_n100_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,55641,55701,0.0010771799429094631,0.18728587497025728
pisinger_smac_t3_k10_n100_r10000_s1005,11,0.4013223354511,27,37.7477231990289,327741615,55008,55887,0.0157281657630576,0.019206999917514622
pisinger_smac_t1_k10_n100_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,98116,98578,0.004686644078800544,0.02808879199437797
pisinger_smac_t3_k10_n100_r10000_s1011,22,0.1723412856285,29,27.2725901442548,327741615,57190,57950,0.013114754098360656,0.02010087505914271
pisinger_smac_t2_k10_n10_r10000_s1009,20,0.8081585313647,5,97.3008190905514,327741615,49801,50578,0.015362410534224366,0.01708541694097221
pisinger_smac_t1_k10_n10_r10000_s1012,21,0.1977909895059,25,22.6978177701087,327741615,69264,85643,0.19124738741052977,0.021879332954995334
pisinger_smac_t1_k100_n100_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,983955,984277,0.00032714368008192817,0.47369462496135384
pisinger_smac_t6_k100_n10_r10000_s1007,24,0.1772873589189,24,6.5126110367646,327741615,777900,841476,0.0755529569470787,0.07368570903781801
pisinger_smac_t1_k10_n100_r10000_s1001,20,0.8081585313647,5,97.3008190905514,327741615,97517,98179,0.0067427861355279645,0.02053204202093184
pisinger_smac_t6_k100_n10_r10000_s1012,33,0.3534885514895,15,61.2578109490472,327741615,825012,847908,0.02700292956311298,0.05254658299963921
pisinger_smac_t1_k100_n100_r10000_s1011,20,0.8081585313647,5,97.3008190905514,327741615,984052,984240,0.00019101032268552387,0.5733795000705868
pisinger_smac_t5_k100_n100_r10000_s1011,12,0.1513311274822,13,96.9843611020664,327741615,577743,582065,0.007425287553795538,3.2403201250126585
pisinger_smac_t4_k10_n100_r10000_s1005,20,0.8081585313647,5,97.3008190905514,327741615,49631,49632,2.014829142488717e-05,0.2063948749564588
pisinger_smac_t6_k100_n100_r10000_s1011,40,0.2949003828059,15,29.6859929186263,327741615,982686,984480,0.0018222818137493906,0.44371770904399455
pisinger_smac_t2_k100_n10_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,516028,516036,1.5502794378686757e-05,2.1564006248954684
pisinger_smac_t5_k10_n10_r10000_s1003,15,0.1360328202556,13,96.9650432211552,327741615,37639,62801,0.4006624098342383,0.030664791935123503
pisinger_smac_t1_k10_n100_r10000_s1002,20,0.8081585313647,5,97.3008190905514,327741615,97733,97814,0.0008281023166417896,0.0169095000019297
pisinger_smac_t1_k100_n100_r10000_s1004,29,0.1674047076448,13,14.7464894596147,327741615,984825,985749,0.0009373582930340279,0.24978162499610335
pisinger_smac_t6_k100_n10_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,813697,817120,0.0041891031916976695,0.04961212503258139
pisinger_smac_t3_k10_n10_r10000_s1002,14,0.1723720995842,64,37.1050021902148,327741615,43877,50963,0.13904205011478915,0.025177582981996238
pisinger_smac_t2_k100_n100_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,500897,500909,2.3956447179028526e-05,0.7645104170078412
pisinger_smac_t6_k10_n10_r10000_s1002,29,0.1627224601526,13,16.6040799650151,327741615,64834,79577,0.18526709979014036,0.01726641703862697
pisinger_smac_t4_k100_n10_r10000_s1011,20,0.8081585313647,5,97.3008190905514,327741615,505919,505929,1.9765619286500676e-05,0.27649833308532834
pisinger_smac_t5_k10_n10_r10000_s1003,29,0.1347795198274,14,15.1980200695525,327741615,37639,62801,0.4006624098342383,0.02997991710435599
pisinger_smac_t1_k100_n10_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,876742,879376,0.00299530576226779,0.07436729199253023
pisinger_smac_t2_k10_n100_r10000_s1003,28,0.0002312083978,39,60.2736884242969,327741615,48897,50088,0.02377815045519885,0.020857291063293815
pisinger_smac_t2_k100_n100_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,502176,502202,5.177199612904767e-05,0.8250944169703871
pisinger_smac_t3_k10_n100_r10000_s1009,48,0.9547754298819,14,95.5406289269122,327741615,56096,56613,0.00913217812163284,0.02207158296369016
pisinger_smac_t4_k100_n10_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,501602,501625,4.585098430102168e-05,0.15011562500149012
pisinger_smac_t3_k100_n10_r10000_s1002,34,0.2315370495346,23,1.4694555244419,327741615,525898,526222,0.00061570971947201,2.9051184999989346
pisinger_smac_t1_k100_n100_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,987224,987350,0.00012761432116270826,0.25093841704074293
pisinger_smac_t3_k100_n10_r10000_s1011,43,0.9636387684901,14,95.6508162236875,327741615,522087,522199,0.0002144776225155544,4.329679333954118
pisinger_smac_t2_k100_n100_r10000_s1009,20,0.8081585313647,5,97.3008190905514,327741615,500842,500865,4.592055743563635e-05,1.079677207977511
pisinger_smac_t1_k10_n10_r10000_s1003,22,0.9674835961147,38,21.5126661462179,327741615,91094,91094,0.0,0.0200821670005098
pisinger_smac_t5_k10_n100_r10000_s1007,20,0.8081585313647,5,97.3008190905514,327741615,53505,56093,0.0461376642361792,0.0848833330674097
pisinger_smac_t2_k100_n10_r10000_s1009,20,0.9547160465285,31,41.3064143728706,327741615,503872,504997,0.002227736006352513,1.5025504590012133
pisinger_smac_t1_k10_n100_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,98203,98375,0.0017484116899618807,0.026458707987330854
pisinger_smac_t2_k100_n100_r10000_s1005,33,0.0980425053438,12,61.7656541479618,327741615,499730,499759,5.8027969481289985e-05,2.6655788749922067
pisinger_smac_t5_k10_n100_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,55973,57141,0.020440664321590453,0.04782149998936802
pisinger_smac_t6_k100_n10_r10000_s1003,33,0.7106210599847,56,3.2275311844069,327741615,736228,822447,0.10483228706530634,0.14269683288875967
pisinger_smac_t5_k10_n10_r10000_s1001,20,0.8081585313647,5,97.3008190905514,327741615,61110,66904,0.08660169795527921,0.013037499971687794
pisinger_smac_t6_k10_n10_r10000_s1007,31,0.0846482938522,12,57.1696727223012,327741615,38788,78202,0.5040024551801744,0.00908154109492898
pisinger_smac_t4_k10_n100_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,49753,49756,6.029423587105073e-05,0.15270891692489386
pisinger_smac_t2_k10_n10_r10000_s1007,21,0.9777537151781,13,97.2155606838166,327741615,48884,52153,0.06268095795064521,0.024796125013381243
pisinger_smac_t1_k100_n100_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,983485,983854,0.00037505564850069217,0.5284479159163311
pisinger_smac_t1_k10_n100_r10000_s1010,18,0.7432305053452,45,53.0351419662149,327741615,97078,98459,0.014026142861495648,0.02029804198537022
pisinger_smac_t3_k100_n10_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,511212,511248,7.041592338747535e-05,0.6517272919882089
pisinger_smac_t2_k100_n10_r10000_s1006,22,0.9762876750377,13,97.2575014995454,327741615,468333,518134,0.09611606264016645,5.0037143339868635
pisinger_smac_t1_k100_n10_r10000_s1005,20,0.8081585313647,5,97.3008190905514,327741615,879923,881688,0.0020018419214053043,0.055457916925661266
pisinger_smac_t2_k10_n100_r10000_s1012,9,0.366170123308,11,3.2726581085567,327741615,49078,50191,0.022175290390707498,0.018359749927185476
pisinger_smac_t4_k10_n10_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,49882,50746,0.017025972490442597,0.013806374976411462
pisinger_smac_t2_k100_n10_r10000_s1001,21,0.9604108172526,13,97.0976439081092,327741615,501941,502096,0.0003087059048468819,4.34089433401823
pisinger_smac_t4_k100_n10_r10000_s1001,20,0.8081585313647,5,97.3008190905514,327741615,500684,500697,2.5963806453803397e-05,0.13576612493488938
pisinger_smac_t1_k100_n10_r10000_s1002,20,0.6412299076712,13,50.9734469157476,327741615,861321,871344,0.011502919627609761,0.0602989160688594
pisinger_smac_t5_k100_n10_r10000_s1009,20,0.8081585313647,5,97.3008190905514,327741615,660357,661430,0.0016222427165384092,0.15846841596066952
pisinger_smac_t5_k10_n100_r10000_s1012,46,0.8422477882942,17,93.8486650649616,327741615,55576,59154,0.0604861885924874,0.023105083033442497
pisinger_smac_t1_k100_n100_r10000_s1001,20,0.8081585313647,5,97.3008190905514,327741615,984216,984426,0.00021332228120752602,0.25648937502410263
pisinger_smac_t3_k10_n10_r10000_s1007,23,0.9572410990757,39,96.8720955675054,327741615,47738,53070,0.10047107593744112,0.028263957938179374
pisinger_smac_t6_k100_n100_r10000_s1002,20,0.8081585313647,5,97.3008190905514,327741615,982708,982893,0.00018821987744342466,0.604436207911931
pisinger_smac_t6_k100_n100_r10000_s1005,11,0.1199010239896,5,97.2789066333431,327741615,984177,984835,0.0006681322251950835,0.3205262089613825
pisinger_smac_t6_k10_n10_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,69867,72085,0.03076923076923077,0.012230959022417665
pisinger_smac_t4_k100_n100_r10000_s1001,34,0.1589049398297,30,59.6463121903584,327741615,500208,500213,9.995741813987241e-06,2.1201368750771508
pisinger_smac_t1_k10_n10_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,89311,92169,0.031008256572166347,0.009314542054198682
pisinger_smac_t6_k10_n10_r10000_s1010,34,0.1555887002226,30,64.5330398377189,327741615,60593,82200,0.2628588807785888,0.027365874964743853
pisinger_smac_t6_k100_n100_r10000_s1009,20,0.8081585313647,5,97.3008190905514,327741615,985211,985524,0.00031759754201825626,0.25843612500466406
pisinger_smac_t2_k10_n100_r10000_s1009,7,0.3337894716016,26,51.1789894599043,327741615,42209,50005,0.15590440955904408,0.018549041007645428
pisinger_smac_t4_k100_n10_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,513726,513741,2.9197591782629768e-05,0.1537474999204278
pisinger_smac_t4_k10_n10_r10000_s1002,34,0.1463331618916,30,65.378495591459,327741615,43208,48528,0.10962743158588856,0.02954195800703019
pisinger_smac_t6_k10_n100_r10000_s1009,20,0.8081585313647,5,97.3008190905514,327741615,98434,98774,0.0034422013890295015,0.022112917038612068
pisinger_smac_t4_k100_n10_r10000_s1007,6,0.1885821481851,5,38.8122070791562,327741615,505460,505444,0.0,0.17586125002708286
pisinger_smac_t5_k100_n100_r10000_s1008,20,0.8081585313647,5,97.3008190905514,327741615,579044,579445,0.0006920415224913495,1.0355623749783263
pisinger_smac_t5_k10_n10_r10000_s1003,26,0.8938002168904,35,77.4795645397426,327741615,59688,62801,0.049569274374611866,0.016782458988018334
pisinger_smac_t3_k10_n100_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,58228,58292,0.0010979208124614012,0.10161770798731595
pisinger_smac_t2_k100_n100_r10000_s1010,40,0.1711519240489,12,68.4123164007471,327741615,502167,502202,6.969307171217956e-05,2.432571458048187
pisinger_smac_t5_k10_n100_r10000_s1001,20,0.8081585313647,5,97.3008190905514,327741615,54384,57444,0.05326927094213495,0.11200049996841699
pisinger_smac_t4_k10_n100_r10000_s1008,20,0.3584186266029,10,87.8317774817491,327741615,49128,49794,0.013375105434389686,0.0217925839824602
pisinger_smac_t3_k100_n100_r10000_s1011,20,0.8081585313647,5,97.3008190905514,327741615,576608,576613,8.671327216001027e-06,1.9576670839451253
pisinger_smac_t2_k100_n100_r10000_s1010,23,0.9363912313166,14,81.14831818208,327741615,502170,502202,6.37193798511356e-05,4.468210416962393
pisinger_smac_t5_k100_n10_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,673596,674628,0.001529731941158683,0.14759383292403072
pisinger_smac_t1_k10_n10_r10000_s1012,21,0.1672534540928,7,97.4743783362251,327741615,72707,85643,0.15104561960697313,0.02140437497291714
pisinger_smac_t2_k10_n10_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,51991,52406,0.007918940579322978,0.015472416998818517
pisinger_smac_t5_k10_n10_r10000_s1002,49,0.8124286091192,35,90.255222912902,327741615,55637,65396,0.1492293106612025,0.02917004202026874
pisinger_smac_t3_k10_n10_r10000_s1011,20,0.8081585313647,5,97.3008190905514,327741615,50042,50668,0.012354938027946632,0.016343167051672935
pisinger_smac_t6_k100_n10_r10000_s1006,24,0.1672257802555,8,97.6294934790451,327741615,822146,831716,0.011506331488152206,0.0729131669504568
pisinger_smac_t4_k10_n100_r10000_s1001,20,0.8081585313647,5,97.3008190905514,327741615,49829,49835,0.00012039731112671817,0.14947845810092986
pisinger_smac_t2_k100_n100_r10000_s1012,21,0.1454664657476,7,97.4939222896945,327741615,501085,501054,0.0,1.045812665950507
pisinger_smac_t5_k100_n10_r10000_s1012,20,0.8081585313647,5,97.3008190905514,327741615,683130,684250,0.0016368286445012788,0.1257607500301674
pisinger_smac_t4_k100_n10_r10000_s1001,50,0.1971853227638,31,85.3198725904851,327741615,500378,500697,0.0006371118660587141,0.6420249169459566
pisinger_smac_t3_k10_n10_r10000_s1009,20,0.8081585313647,5,97.3008190905514,327741615,49455,50205,0.014938751120406334,0.011330000008456409
pisinger_smac_t3_k100_n100_r10000_s1002,28,0.984788733715,50,43.9360127183155,327741615,577483,578244,0.0013160534307316634,1.4720467081060633
pisinger_smac_t4_k10_n10_r10000_s1011,20,0.8081585313647,5,97.3008190905514,327741615,50401,51008,0.011900094102885821,0.01706424995791167
pisinger_smac_t1_k10_n100_r10000_s1002,26,0.5609888149187,22,25.8313660976664,327741615,96629,97814,0.012114830187907662,0.02203987503889948
pisinger_smac_t1_k100_n10_r10000_s1001,20,0.8081585313647,5,97.3008190905514,327741615,867451,869387,0.0022268563942179948,0.10202300001401454
pisinger_smac_t5_k10_n100_r10000_s1003,27,0.1705142821504,20,53.0193242108697,327741615,48524,56769,0.14523771776850042,0.019773334031924605
pisinger_smac_t5_k10_n100_r10000_s1011,20,0.8081585313647,5,97.3008190905514,327741615,54930,56903,0.03467304008575998,0.0733688339823857
pisinger_smac_t5_k100_n100_r10000_s1007,30,0.9934909466956,15,4.8372844161027,327741615,568751,570593,0.0032282204653754955,0.8261630410561338
pisinger_smac_t5_k100_n100_r10000_s1005,20,0.8081585313647,5,97.3008190905514,327741615,581839,582414,0.0009872702235866582,1.7357051250291988
pisinger_smac_t1_k10_n100_r10000_s1007,16,0.16823080017,47,82.8567414352092,327741615,96404,98558,0.021855151281478927,0.0189079170813784
pisinger_smac_t1_k100_n10_r10000_s1003,20,0.8081585313647,5,97.3008190905514,327741615,872163,873800,0.001873426413366903,0.04416941606905311
pisinger_smac_t2_k10_n10_r10000_s1009,49,0.523943604341,35,33.7245336829533,327741615,40030,50578,0.2085491715765748,0.023116083000786602
pisinger_smac_t6_k10_n100_r10000_s1007,20,0.8081585313647,5,97.3008190905514,327741615,96971,97840,0.008881847914963206,0.02957837493158877
pisinger_smac_t6_k100_n100_r10000_s1002,29,0.1790527356063,20,54.494828931776,327741615,979435,982893,0.003518185601077635,0.5924290829570964
pisinger_smac_t1_k10_n100_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,98616,98720,0.001053484602917342,0.01843024999834597
pisinger_smac_t6_k10_n10_r10000_s1009,24,0.4698738940712,15,24.1467358883164,327741615,78119,83750,0.0672358208955224,0.01756012497935444
pisinger_smac_t5_k10_n10_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,64063,64736,0.010396070192782995,0.009741791058331728
pisinger_smac_t2_k10_n10_r10000_s1012,27,0.174491324276,22,54.3955513446479,327741615,46286,51212,0.0961883933453097,0.029617125052027404
pisinger_smac_t6_k10_n100_r10000_s1012,20,0.8081585313647,5,97.3008190905514,327741615,98440,98541,0.0010249540800276028,0.02777612500358373
pisinger_smac_t2_k100_n10_r10000_s1006,9,0.4258690874642,49,88.6773502843736,327741615,326891,518134,0.3690994993573091,0.13794483407400548
pisinger_smac_t6_k100_n100_r10000_s1006,20,0.8081585313647,5,97.3008190905514,327741615,986577,986806,0.00023206182370192317,0.32057437510229647
pisinger_smac_t6_k100_n100_r10000_s1001,16,0.1497434572424,12,78.3416500272236,327741615,979560,982677,0.0031719476491258065,0.3971494580619037
pisinger_smac_t2_k100_n10_r10000_s1010,20,0.8081585313647,5,97.3008190905514,327741615,506370,506410,7.898738176576292e-05,2.287628708058037
pisinger_smac_t5_k100_n10_r10000_s1009,18,0.1498828905241,12,90.0384371849139,327741615,651255,661430,0.015383336105105604,0.4459846249083057
pisinger_smac_t5_k10_n10_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,59711,64984,0.08114305059707005,0.010888499906286597
pisinger_smac_t2_k10_n100_r10000_s1004,25,0.5623411501441,18,41.0412950370793,327741615,48955,50201,0.024820222704727,0.019857833976857364
pisinger_smac_t5_k100_n100_r10000_s1004,20,0.8081585313647,5,97.3008190905514,327741615,580839,581306,0.0008033634608966706,1.2118908750126138
pisinger_smac_t6_k10_n10_r10000_s1008,38,0.0966301893158,42,89.4101475478291,327741615,53272,72085,0.2609835610737324,0.022692000027745962
pisinger_smac_t5_k100_n10_r10000_s1004,17,0.7739417704078,13,5.0424524477891,327741615,676797,683600,0.009951726155646577,0.23778554191812873
pisinger_smac_t4_k10_n10_r10000_s1007,38,0.1054530380869,42,90.3194686005641,327741615,46370,52186,0.11144751465910398,0.027639250038191676
pisinger_smac_t2_k100_n100_r10000_s1005,42,0.1077290741076,42,86.8858490283285,327741615,337011,499759,0.32565296472899935,5.033832625020295
pisinger_smac_t2_k100_n10_r10000_s1003,5,0.1871100642352,31,2.423478777929,327741615,481101,516036,0.06769876520242774,1.1528379999799654
pisinger_smac_t5_k10_n10_r10000_s1001,25,0.0948532534402,21,3.7729837567811,327741615,47911,66904,0.2838843716369724,0.0286762909963727
pisinger_smac_t3_k10_n10_r10000_s1004,17,0.7993032567378,44,86.1339489672228,327741615,45629,52482,0.13057810296863687,0.025102750048972666
pisinger_smac_t1_k100_n10_r10000_s1012,22,0.421767352972,27,2.880043784616,327741615,846387,869331,0.026392708876135786,0.07025966607034206
pisinger_smac_t3_k10_n10_r10000_s1006,24,0.932928737498,63,33.3608085905156,327741615,50601,52002,0.026941271489558095,0.02432437497191131
pisinger_smac_t1_k10_n10_r10000_s1001,6,0.6873471403122,45,30.3312535842145,327741615,86643,90939,0.0472404578893544,0.025866042007692158
pisinger_smac_t4_k100_n100_r10000_s1007,35,0.6544839753779,12,22.2260613739441,327741615,499669,499689,4.002489548499166e-05,0.8382361249532551
pisinger_smac_t2_k100_n100_r10000_s1002,7,0.9344545343147,49,97.2028426828564,327741615,147581,501478,0.7057079273667041,0.388443166972138
pisinger_smac_t6_k100_n100_r10000_s1001,23,0.9592611915857,14,95.9184340023094,327741615,982476,982677,0.0002045433036491136,0.4582886249991134
pisinger_smac_t6_k10_n100_r10000_s1003,23,0.9592611915857,14,95.9184340023094,327741615,97643,97800,0.0016053169734151329,0.022357207955792546
pisinger_smac_t6_k10_n10_r10000_s1010,23,0.9592611915857,14,95.9184340023094,327741615,81881,82200,0.003880778588807786,0.030473750084638596
pisinger_smac_t4_k100_n100_r10000_s1007,23,0.9592611915857,14,95.9184340023094,327741615,499677,499689,2.4014937290995e-05,1.0340635830070823
