instance_id,N,M,correlation,f,old_profit,new_profit,delta_pct,old_status,new_status,old_wall_s,new_wall_s
strongly/N200_M10/mckp_N200_M10_strongly_f0.900_seed1.json.gz,200,10,strongly,0.9,110418.0,111960.0,1.3965114383524424,feasible,feasible,4.643325846991502,0.7605427750386298
strongly/N200_M5/mckp_N200_M5_strongly_f0.100_seed0.json.gz,200,5,strongly,0.1,22014.0,22027.0,0.05905332969928228,feasible,feasible,0.5068430879618973,0.30071347299963236
strongly/N200_M5/mckp_N200_M5_strongly_f0.100_seed1.json.gz,200,5,strongly,0.1,22342.0,22341.0,-0.004475875033569063,feasible,feasible,0.47237168601714075,0.2009184620110318
strongly/N200_M5/mckp_N200_M5_strongly_f0.100_seed3.json.gz,200,5,strongly,0.1,22107.0,22120.0,0.05880490342425476,feasible,feasible,0.5242827390320599,0.21543024806305766
strongly/N200_M5/mckp_N200_M5_strongly_f0.250_seed2.json.gz,200,5,strongly,0.25,43022.0,43087.0,0.15108549114406583,feasible,feasible,0.791977160028182,0.2142172330059111
strongly/N200_M5/mckp_N200_M5_strongly_f0.250_seed3.json.gz,200,5,strongly,0.25,42394.0,42655.0,0.6156531584658206,feasible,feasible,0.8149091290542856,0.25119773496408015
strongly/N200_M10/mckp_N200_M10_strongly_f0.900_seed3.json.gz,200,10,strongly,0.9,107989.0,108438.0,0.4157830890183259,feasible,feasible,4.742975522996858,1.0631696610944346
strongly/N200_M5/mckp_N200_M5_strongly_f0.500_seed0.json.gz,200,5,strongly,0.5,69719.0,71644.0,2.761083779170671,feasible,feasible,1.7305226540192962,0.43176180392038077
strongly/N200_M5/mckp_N200_M5_strongly_f0.500_seed2.json.gz,200,5,strongly,0.5,68682.0,70373.0,2.4620715762499636,feasible,feasible,1.6175795829622075,0.5842281749937683
strongly/N200_M5/mckp_N200_M5_strongly_f0.500_seed4.json.gz,200,5,strongly,0.5,70281.0,71536.0,1.7856888775060114,feasible,feasible,1.5413709160638973,0.6614695100579411
strongly/N200_M5/mckp_N200_M5_strongly_f0.750_seed1.json.gz,200,5,strongly,0.75,94357.0,95402.0,1.1074959992369406,feasible,feasible,2.457660165033303,0.4599418869474903
strongly/N200_M5/mckp_N200_M5_strongly_f0.250_seed0.json.gz,200,5,strongly,0.25,42757.0,43021.0,0.6174427579109854,feasible,feasible,0.7986622640164569,1.6775340080494061
strongly/N200_M5/mckp_N200_M5_strongly_f0.750_seed3.json.gz,200,5,strongly,0.75,92312.0,93666.0,1.466764884305399,feasible,feasible,2.659823835012503,0.4100449839606881
strongly/N200_M5/mckp_N200_M5_strongly_f0.750_seed4.json.gz,200,5,strongly,0.75,96176.0,97307.0,1.1759690567293295,feasible,feasible,2.5143509509507567,0.4867720900801942
strongly/N200_M5/mckp_N200_M5_strongly_f0.900_seed0.json.gz,200,5,strongly,0.9,110766.0,112958.0,1.9789466081649603,feasible,feasible,2.5947283561108634,0.48599922005087137
strongly/N200_M5/mckp_N200_M5_strongly_f0.900_seed1.json.gz,200,5,strongly,0.9,109267.0,110487.0,1.1165310661041303,feasible,feasible,2.8645540319848806,0.47782223706599325
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.100_seed0.json.gz,200,10,uncorrelated,0.1,111308.0,111098.0,-0.1886656844072304,feasible,feasible,0.7807675999356434,0.5685124699957669
strongly/N200_M5/mckp_N200_M5_strongly_f0.900_seed2.json.gz,200,5,strongly,0.9,108257.0,110676.0,2.234497538265424,feasible,feasible,2.376025483943522,0.6260365860071033
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.100_seed3.json.gz,200,10,uncorrelated,0.1,107049.0,107078.0,0.02709039785518781,feasible,feasible,0.7294570399681106,0.21661541901994497
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.100_seed2.json.gz,200,10,uncorrelated,0.1,100226.0,100596.0,0.3691656855506555,feasible,feasible,0.7766003740252927,0.5208656950853765
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.250_seed0.json.gz,200,10,uncorrelated,0.25,150519.0,150604.0,0.05647127605152838,feasible,feasible,0.7101612840779126,0.3426941150100902
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.250_seed1.json.gz,200,10,uncorrelated,0.25,145356.0,145421.0,0.044717796306997994,feasible,feasible,0.6739154789829627,0.3183929199585691
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.500_seed0.json.gz,200,10,uncorrelated,0.5,173327.0,173379.0,0.03000109619389939,feasible,feasible,0.5797843770124018,0.4440938669722527
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.500_seed1.json.gz,200,10,uncorrelated,0.5,172499.0,172520.0,0.012173983617296331,feasible,feasible,0.5625994780566543,0.5562537719961256
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.250_seed2.json.gz,200,10,uncorrelated,0.25,143623.0,143400.0,-0.1552676103409621,feasible,feasible,0.6674820680636913,0.8584112039534375
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.500_seed4.json.gz,200,10,uncorrelated,0.5,172782.0,172721.0,-0.03530460348878934,feasible,feasible,0.5430363300256431,0.45575145701877773
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.750_seed0.json.gz,200,10,uncorrelated,0.75,180605.0,181454.0,0.47008665319343323,feasible,feasible,0.5694844590034336,0.414424201939255
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.750_seed2.json.gz,200,10,uncorrelated,0.75,181856.0,181791.0,-0.03574256554636636,feasible,feasible,0.5330717479810119,0.3027810259955004
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.750_seed1.json.gz,200,10,uncorrelated,0.75,180463.0,180416.0,-0.026044119847281715,feasible,feasible,0.5309022300643846,0.4361900059739128
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.900_seed1.json.gz,200,10,uncorrelated,0.9,181208.0,181822.0,0.3388371374332259,feasible,feasible,0.6178913810290396,0.20734567590989172
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.900_seed0.json.gz,200,10,uncorrelated,0.9,183421.0,183421.0,0.0,feasible,feasible,0.5266436010133475,0.4019292469602078
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.100_seed0.json.gz,200,5,uncorrelated,0.1,75015.0,74846.0,-0.22528827567819767,feasible,feasible,0.5582220739452168,0.10883646400179714
uncorrelated/N200_M10/mckp_N200_M10_uncorrelated_f0.900_seed4.json.gz,200,10,uncorrelated,0.9,183392.0,183419.0,0.014722561507590298,feasible,feasible,0.5242491679964587,0.46334431204013526
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.100_seed1.json.gz,200,5,uncorrelated,0.1,72776.0,72412.0,-0.5001648895240189,feasible,feasible,0.5171658060280606,0.19325852009933442
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.100_seed4.json.gz,200,5,uncorrelated,0.1,81128.0,80887.0,-0.2970614337836505,feasible,feasible,0.540392164955847,0.2986173880053684
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.250_seed4.json.gz,200,5,uncorrelated,0.25,119060.0,118888.0,-0.1444649756425332,feasible,feasible,0.6345921560423449,0.17991227796301246
uncorrelated/N200_M5/mckp_N200_M5_uncorrelated_f0.250_seed2.json.gz,200,5,uncorrelated,0.25,112260.0,112195.0,-0.05790130055228933,feasible,feasible,0.6946683239657432,0.3769398080185056
