instance_id,subset,N,M,correlation,f,seed,solver,class_ordering,n_iter,alpha,k,lambda_max,lambda_est,fallback_equal_split,phase1_wall_s,phase2_wall_s
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed24.json.gz,test,10000,5,inversely_strongly,0.75,24,hld,sequential,35,0.998,58,80.745,0.8986828776585755,0,0.156043,0.004389
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed25.json.gz,test,10000,5,inversely_strongly,0.75,25,hld,sequential,35,0.998,58,80.745,0.8989898989940415,0,0.157265,0.004459
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed27.json.gz,test,10000,5,inversely_strongly,0.75,27,hld,sequential,35,0.998,58,80.745,0.8989898989940415,0,0.157085,0.004407
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed29.json.gz,test,10000,5,inversely_strongly,0.75,29,hld,sequential,35,0.998,58,80.745,0.8989898989940415,0,0.156274,0.004417
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed3.json.gz,test,10000,5,inversely_strongly,0.75,3,hld,sequential,35,0.998,58,80.745,0.8989898989940415,0,0.156026,0.004417
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed34.json.gz,test,10000,5,inversely_strongly,0.75,34,hld,sequential,35,0.998,58,80.745,0.8985801220487337,0,0.156058,0.004395
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed35.json.gz,test,10000,5,inversely_strongly,0.75,35,hld,sequential,35,0.998,58,80.745,0.8987854264694035,0,0.156271,0.004451
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed36.json.gz,test,10000,5,inversely_strongly,0.75,36,hld,sequential,35,0.998,58,80.745,0.898887766131229,0,0.157283,0.004428
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed38.json.gz,test,10000,5,inversely_strongly,0.75,38,hld,sequential,35,0.998,58,80.745,0.8990918274078287,0,0.156563,0.004410
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed39.json.gz,test,10000,5,inversely_strongly,0.75,39,hld,sequential,35,0.998,58,80.745,0.898887766131229,0,0.156907,0.004432
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed4.json.gz,test,10000,5,inversely_strongly,0.75,4,hld,sequential,35,0.998,58,80.745,0.8989898989940415,0,0.161156,0.004779
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed40.json.gz,test,10000,5,inversely_strongly,0.75,40,hld,sequential,35,0.998,58,80.745,0.8990918274078287,0,0.159378,0.004439
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed41.json.gz,test,10000,5,inversely_strongly,0.75,41,hld,sequential,35,0.998,58,80.745,0.8986828776585755,0,0.157023,0.004422
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed42.json.gz,test,10000,5,inversely_strongly,0.75,42,hld,sequential,35,0.998,58,80.745,0.898887766131229,0,0.156568,0.004459
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed43.json.gz,test,10000,5,inversely_strongly,0.75,43,hld,sequential,35,0.998,58,80.745,0.898887766131229,0,0.156745,0.004420
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed44.json.gz,test,10000,5,inversely_strongly,0.75,44,hld,sequential,35,0.998,58,80.745,0.898887766131229,0,0.156125,0.004418
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed45.json.gz,test,10000,5,inversely_strongly,0.75,45,hld,sequential,35,0.998,58,80.745,0.8989898989940415,0,0.156799,0.004444
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed49.json.gz,test,10000,5,inversely_strongly,0.75,49,hld,sequential,35,0.998,58,80.745,0.8989898989940415,0,0.156434,0.004397
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed5.json.gz,test,10000,5,inversely_strongly,0.75,5,hld,sequential,35,0.998,58,80.745,0.8991935490226024,0,0.157529,0.004404
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed6.json.gz,test,10000,5,inversely_strongly,0.75,6,hld,sequential,35,0.998,58,80.745,0.898887766131229,0,0.157011,0.004396
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed7.json.gz,test,10000,5,inversely_strongly,0.75,7,hld,sequential,35,0.998,58,80.745,0.8989898989940415,0,0.156639,0.004406
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed8.json.gz,test,10000,5,inversely_strongly,0.75,8,hld,sequential,35,0.998,58,80.745,0.898887766131229,0,0.156900,0.004428
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.750_seed9.json.gz,test,10000,5,inversely_strongly,0.75,9,hld,sequential,35,0.998,58,80.745,0.8986828776585755,0,0.157826,0.004443
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed0.json.gz,test,10000,5,inversely_strongly,0.9,0,hld,sequential,35,0.998,58,80.745,0.8952879593028048,0,0.156797,0.004452
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed1.json.gz,test,10000,5,inversely_strongly,0.9,1,hld,sequential,35,0.998,58,80.745,0.8955067926089395,0,0.158261,0.004468
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed12.json.gz,test,10000,5,inversely_strongly,0.9,12,hld,sequential,35,0.998,58,80.745,0.8953974899303285,0,0.158504,0.004440
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed16.json.gz,test,10000,5,inversely_strongly,0.9,16,hld,sequential,35,0.998,58,80.745,0.8955067926089395,0,0.158493,0.004487
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed17.json.gz,test,10000,5,inversely_strongly,0.9,17,hld,sequential,35,0.998,58,80.745,0.8951781983763796,0,0.158428,0.004430
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed18.json.gz,test,10000,5,inversely_strongly,0.9,18,hld,sequential,35,0.998,58,80.745,0.8953974899303285,0,0.158321,0.004407
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed19.json.gz,test,10000,5,inversely_strongly,0.9,19,hld,sequential,35,0.998,58,80.745,0.8956158673386382,0,0.157886,0.004448
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed2.json.gz,test,10000,5,inversely_strongly,0.9,2,hld,sequential,35,0.998,58,80.745,0.8957247141194241,0,0.158256,0.004519
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed20.json.gz,test,10000,5,inversely_strongly,0.9,20,hld,sequential,35,0.998,58,80.745,0.8956158673386382,0,0.158733,0.004435
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed21.json.gz,test,10000,5,inversely_strongly,0.9,21,hld,sequential,35,0.998,58,80.745,0.895833335301286,0,0.157465,0.004462
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed22.json.gz,test,10000,5,inversely_strongly,0.9,22,hld,sequential,35,0.998,58,80.745,0.8956158673386382,0,0.159015,0.004482
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed23.json.gz,test,10000,5,inversely_strongly,0.9,23,hld,sequential,35,0.998,58,80.745,0.8953974899303285,0,0.158469,0.004527
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed24.json.gz,test,10000,5,inversely_strongly,0.9,24,hld,sequential,35,0.998,58,80.745,0.8952879593028048,0,0.157892,0.004448
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed25.json.gz,test,10000,5,inversely_strongly,0.9,25,hld,sequential,35,0.998,58,80.745,0.8957247141194241,0,0.157349,0.004451
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed27.json.gz,test,10000,5,inversely_strongly,0.9,27,hld,sequential,35,0.998,58,80.745,0.8956158673386382,0,0.158314,0.004492
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed30.json.gz,test,10000,5,inversely_strongly,0.9,30,hld,sequential,35,0.998,58,80.745,0.8957247141194241,0,0.158495,0.004496
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed32.json.gz,test,10000,5,inversely_strongly,0.9,32,hld,sequential,35,0.998,58,80.745,0.895833335301286,0,0.162895,0.004848
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed33.json.gz,test,10000,5,inversely_strongly,0.9,33,hld,sequential,35,0.998,58,80.745,0.8955067926089395,0,0.158807,0.004485
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed34.json.gz,test,10000,5,inversely_strongly,0.9,34,hld,sequential,35,0.998,58,80.745,0.8950682071510528,0,0.158908,0.004479
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed36.json.gz,test,10000,5,inversely_strongly,0.9,36,hld,sequential,35,0.998,58,80.745,0.8956158673386382,0,0.158666,0.004572
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed37.json.gz,test,10000,5,inversely_strongly,0.9,37,hld,sequential,35,0.998,58,80.745,0.8953974899303285,0,0.159188,0.004473
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed38.json.gz,test,10000,5,inversely_strongly,0.9,38,hld,sequential,35,0.998,58,80.745,0.8956158673386382,0,0.158688,0.004524
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed39.json.gz,test,10000,5,inversely_strongly,0.9,39,hld,sequential,35,0.998,58,80.745,0.8957247141194241,0,0.158883,0.004473
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed4.json.gz,test,10000,5,inversely_strongly,0.9,4,hld,sequential,35,0.998,58,80.745,0.8953974899303285,0,0.158638,0.004456
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed40.json.gz,test,10000,5,inversely_strongly,0.9,40,hld,sequential,35,0.998,58,80.745,0.895833335301286,0,0.159411,0.004453
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed41.json.gz,test,10000,5,inversely_strongly,0.9,41,hld,sequential,35,0.998,58,80.745,0.8953974899303285,0,0.158094,0.004474
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed43.json.gz,test,10000,5,inversely_strongly,0.9,43,hld,sequential,35,0.998,58,80.745,0.8955067926089395,0,0.157990,0.004432
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed44.json.gz,test,10000,5,inversely_strongly,0.9,44,hld,sequential,35,0.998,58,80.745,0.8953974899303285,0,0.157783,0.004453
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed45.json.gz,test,10000,5,inversely_strongly,0.9,45,hld,sequential,35,0.998,58,80.745,0.8957247141194241,0,0.157635,0.004443
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed46.json.gz,test,10000,5,inversely_strongly,0.9,46,hld,sequential,35,0.998,58,80.745,0.8951781983763796,0,0.156894,0.004458
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed48.json.gz,test,10000,5,inversely_strongly,0.9,48,hld,sequential,35,0.998,58,80.745,0.8956158673386382,0,0.157514,0.004467
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed49.json.gz,test,10000,5,inversely_strongly,0.9,49,hld,sequential,35,0.998,58,80.745,0.895833335301286,0,0.162457,0.004500
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed5.json.gz,test,10000,5,inversely_strongly,0.9,5,hld,sequential,35,0.998,58,80.745,0.8959417285342353,0,0.158841,0.004495
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed8.json.gz,test,10000,5,inversely_strongly,0.9,8,hld,sequential,35,0.998,58,80.745,0.8955067926089395,0,0.159098,0.004496
inversely_strongly/N10000_M5/mckp_N10000_M5_inversely_strongly_f0.900_seed9.json.gz,test,10000,5,inversely_strongly,0.9,9,hld,sequential,35,0.998,58,80.745,0.8952879593028048,0,0.158785,0.004456
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed1.json.gz,test,1000,10,inversely_strongly,0.1,1,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027496,0.000777
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed10.json.gz,test,1000,10,inversely_strongly,0.1,10,hld,sequential,35,0.998,58,80.745,0.996000000092463,0,0.027116,0.000776
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed11.json.gz,test,1000,10,inversely_strongly,0.1,11,hld,sequential,35,0.998,58,80.745,0.9940000021827291,0,0.027477,0.000784
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed14.json.gz,test,1000,10,inversely_strongly,0.1,14,hld,sequential,35,0.998,58,80.745,0.9940000021827291,0,0.027104,0.000798
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed15.json.gz,test,1000,10,inversely_strongly,0.1,15,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027308,0.000779
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed16.json.gz,test,1000,10,inversely_strongly,0.1,16,hld,sequential,35,0.998,58,80.745,0.9940000021827291,0,0.027310,0.000770
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed17.json.gz,test,1000,10,inversely_strongly,0.1,17,hld,sequential,35,0.998,58,80.745,0.9940000021827291,0,0.027323,0.000774
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed18.json.gz,test,1000,10,inversely_strongly,0.1,18,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027184,0.000765
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed19.json.gz,test,1000,10,inversely_strongly,0.1,19,hld,sequential,35,0.998,58,80.745,0.9930000020528678,0,0.027444,0.000784
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed2.json.gz,test,1000,10,inversely_strongly,0.1,2,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027555,0.000780
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed20.json.gz,test,1000,10,inversely_strongly,0.1,20,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027556,0.000779
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed21.json.gz,test,1000,10,inversely_strongly,0.1,21,hld,sequential,35,0.998,58,80.745,0.9940000021827291,0,0.027331,0.000783
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed22.json.gz,test,1000,10,inversely_strongly,0.1,22,hld,sequential,35,0.998,58,80.745,0.9940000021827291,0,0.027421,0.000783
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed23.json.gz,test,1000,10,inversely_strongly,0.1,23,hld,sequential,35,0.998,58,80.745,0.9940000021827291,0,0.027091,0.000774
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed24.json.gz,test,1000,10,inversely_strongly,0.1,24,hld,sequential,35,0.998,58,80.745,0.9930000020528678,0,0.027315,0.000785
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed25.json.gz,test,1000,10,inversely_strongly,0.1,25,hld,sequential,35,0.998,58,80.745,0.9940000021827291,0,0.027368,0.000784
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed26.json.gz,test,1000,10,inversely_strongly,0.1,26,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027878,0.000795
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed30.json.gz,test,1000,10,inversely_strongly,0.1,30,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027554,0.000792
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed31.json.gz,test,1000,10,inversely_strongly,0.1,31,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027219,0.000778
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed32.json.gz,test,1000,10,inversely_strongly,0.1,32,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027139,0.000774
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed33.json.gz,test,1000,10,inversely_strongly,0.1,33,hld,sequential,35,0.998,58,80.745,0.9940000021827291,0,0.027425,0.000781
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed34.json.gz,test,1000,10,inversely_strongly,0.1,34,hld,sequential,35,0.998,58,80.745,0.9940000021827291,0,0.027117,0.000788
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed36.json.gz,test,1000,10,inversely_strongly,0.1,36,hld,sequential,35,0.998,58,80.745,0.9930000020528678,0,0.027407,0.000777
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed39.json.gz,test,1000,10,inversely_strongly,0.1,39,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027163,0.000770
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed4.json.gz,test,1000,10,inversely_strongly,0.1,4,hld,sequential,35,0.998,58,80.745,0.9940000021827291,0,0.027299,0.000774
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed41.json.gz,test,1000,10,inversely_strongly,0.1,41,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027194,0.000766
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed44.json.gz,test,1000,10,inversely_strongly,0.1,44,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027417,0.000791
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed45.json.gz,test,1000,10,inversely_strongly,0.1,45,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027055,0.000773
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed46.json.gz,test,1000,10,inversely_strongly,0.1,46,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027364,0.000786
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed47.json.gz,test,1000,10,inversely_strongly,0.1,47,hld,sequential,35,0.998,58,80.745,0.9930000020528678,0,0.027103,0.000772
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed48.json.gz,test,1000,10,inversely_strongly,0.1,48,hld,sequential,35,0.998,58,80.745,0.9930000020528678,0,0.027366,0.000798
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed49.json.gz,test,1000,10,inversely_strongly,0.1,49,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027257,0.000789
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed6.json.gz,test,1000,10,inversely_strongly,0.1,6,hld,sequential,35,0.998,58,80.745,0.9950000023125901,0,0.027719,0.000781
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed8.json.gz,test,1000,10,inversely_strongly,0.1,8,hld,sequential,35,0.998,58,80.745,0.9930000020528678,0,0.027228,0.000784
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.100_seed9.json.gz,test,1000,10,inversely_strongly,0.1,9,hld,sequential,35,0.998,58,80.745,0.9940000021827291,0,0.027598,0.000780
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed0.json.gz,test,1000,10,inversely_strongly,0.25,0,hld,sequential,35,0.998,58,80.745,0.9850000010139772,0,0.027493,0.000781
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed1.json.gz,test,1000,10,inversely_strongly,0.25,1,hld,sequential,35,0.998,58,80.745,0.9850000010139772,0,0.027729,0.000794
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed10.json.gz,test,1000,10,inversely_strongly,0.25,10,hld,sequential,35,0.998,58,80.745,0.9860000011438388,0,0.027197,0.000774
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed11.json.gz,test,1000,10,inversely_strongly,0.25,11,hld,sequential,35,0.998,58,80.745,0.9830000007542548,0,0.027526,0.000792
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed12.json.gz,test,1000,10,inversely_strongly,0.25,12,hld,sequential,35,0.998,58,80.745,0.9870000012736998,0,0.027141,0.000777
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed13.json.gz,test,1000,10,inversely_strongly,0.25,13,hld,sequential,35,0.998,58,80.745,0.9830000007542548,0,0.027472,0.000807
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed18.json.gz,test,1000,10,inversely_strongly,0.25,18,hld,sequential,35,0.998,58,80.745,0.9860000011438388,0,0.027277,0.000781
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed2.json.gz,test,1000,10,inversely_strongly,0.25,2,hld,sequential,35,0.998,58,80.745,0.9860000011438388,0,0.027698,0.000786
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed20.json.gz,test,1000,10,inversely_strongly,0.25,20,hld,sequential,35,0.998,58,80.745,0.9870000012736998,0,0.027525,0.000787
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed21.json.gz,test,1000,10,inversely_strongly,0.25,21,hld,sequential,35,0.998,58,80.745,0.9830000007542548,0,0.027618,0.000787
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed22.json.gz,test,1000,10,inversely_strongly,0.25,22,hld,sequential,35,0.998,58,80.745,0.9840000008841162,0,0.027525,0.000779
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed23.json.gz,test,1000,10,inversely_strongly,0.25,23,hld,sequential,35,0.998,58,80.745,0.9830000007542548,0,0.027489,0.000783
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed24.json.gz,test,1000,10,inversely_strongly,0.25,24,hld,sequential,35,0.998,58,80.745,0.9820000006243936,0,0.027355,0.000774
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed25.json.gz,test,1000,10,inversely_strongly,0.25,25,hld,sequential,35,0.998,58,80.745,0.9860000011438388,0,0.027588,0.000787
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed28.json.gz,test,1000,10,inversely_strongly,0.25,28,hld,sequential,35,0.998,58,80.745,0.9820000006243936,0,0.027178,0.000772
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed29.json.gz,test,1000,10,inversely_strongly,0.25,29,hld,sequential,35,0.998,58,80.745,0.9850000010139772,0,0.027320,0.000783
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed3.json.gz,test,1000,10,inversely_strongly,0.25,3,hld,sequential,35,0.998,58,80.745,0.9840000008841162,0,0.027132,0.000774
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed30.json.gz,test,1000,10,inversely_strongly,0.25,30,hld,sequential,35,0.998,58,80.745,0.9840000008841162,0,0.027348,0.000787
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed31.json.gz,test,1000,10,inversely_strongly,0.25,31,hld,sequential,35,0.998,58,80.745,0.9850000010139772,0,0.027105,0.000776
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed32.json.gz,test,1000,10,inversely_strongly,0.25,32,hld,sequential,35,0.998,58,80.745,0.9850000010139772,0,0.027632,0.000789
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed33.json.gz,test,1000,10,inversely_strongly,0.25,33,hld,sequential,35,0.998,58,80.745,0.9850000010139772,0,0.027450,0.000776
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed36.json.gz,test,1000,10,inversely_strongly,0.25,36,hld,sequential,35,0.998,58,80.745,0.9810000004945324,0,0.027632,0.000790
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed37.json.gz,test,1000,10,inversely_strongly,0.25,37,hld,sequential,35,0.998,58,80.745,0.9860000011438388,0,0.027255,0.000807
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed38.json.gz,test,1000,10,inversely_strongly,0.25,38,hld,sequential,35,0.998,58,80.745,0.9850000010139772,0,0.027805,0.000732
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed4.json.gz,test,1000,10,inversely_strongly,0.25,4,hld,sequential,35,0.998,58,80.745,0.9850000010139772,0,0.028751,0.000800
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed40.json.gz,test,1000,10,inversely_strongly,0.25,40,hld,sequential,35,0.998,58,80.745,0.9840000008841162,0,0.030446,0.000844
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed42.json.gz,test,1000,10,inversely_strongly,0.25,42,hld,sequential,35,0.998,58,80.745,0.9870000012736998,0,0.027958,0.000812
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed43.json.gz,test,1000,10,inversely_strongly,0.25,43,hld,sequential,35,0.998,58,80.745,0.9870000012736998,0,0.028011,0.000786
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed46.json.gz,test,1000,10,inversely_strongly,0.25,46,hld,sequential,35,0.998,58,80.745,0.9850000010139772,0,0.027627,0.000778
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed48.json.gz,test,1000,10,inversely_strongly,0.25,48,hld,sequential,35,0.998,58,80.745,0.9820000006243936,0,0.027547,0.000807
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed49.json.gz,test,1000,10,inversely_strongly,0.25,49,hld,sequential,35,0.998,58,80.745,0.9830000007542548,0,0.027293,0.000773
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed6.json.gz,test,1000,10,inversely_strongly,0.25,6,hld,sequential,35,0.998,58,80.745,0.9860000011438388,0,0.027429,0.000775
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed7.json.gz,test,1000,10,inversely_strongly,0.25,7,hld,sequential,35,0.998,58,80.745,0.9840000008841162,0,0.027437,0.000773
inversely_strongly/N1000_M10/mckp_N1000_M10_inversely_strongly_f0.250_seed8.json.gz,test,1000,10,inversely_strongly,0.25,8,hld,sequential,35,0.998,58,80.745,0.9840000008841162,0,0.027578,0.000785
