instance_id,N,M,correlation,f,class_ordering,status,profit,wall_time_s,gap_pct_vs_best
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed35.json.gz,100000,10,inversely_strongly,0.1,random,timeout,108076,303.56789395801025,98.15775536479005
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed35.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5866539,303.321092416998,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed36.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,600347,303.3300210000016,89.64683341726048
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed36.json.gz,100000,10,inversely_strongly,0.1,random,timeout,87974,303.5373388750013,98.48286161678175
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed36.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5798680,303.1679418749991,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed37.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,499220,303.3839919999591,91.4812696972815
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed37.json.gz,100000,10,inversely_strongly,0.1,random,timeout,1664038,302.6908424170106,71.6047214945814
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed37.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5860263,667.5199738329975,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed38.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,175368,303.5083245409769,96.95254327474395
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed38.json.gz,100000,10,inversely_strongly,0.1,random,timeout,96955,303.47891262499616,98.31516487160029
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed38.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5754569,303.6176871249918,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed4.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,200148,303.2089381249971,96.558405381425
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed4.json.gz,100000,10,inversely_strongly,0.1,random,timeout,94989,303.51342629198916,98.36664052988878
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed4.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5815560,800.0226982500171,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed40.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,327690,303.45308216597186,94.26219203210049
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed40.json.gz,100000,10,inversely_strongly,0.1,random,timeout,99857,303.48663704196224,98.2515173174325
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed40.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5711066,303.39119045902044,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed42.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,236568,303.32943183300085,95.9182610060967
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed42.json.gz,100000,10,inversely_strongly,0.1,random,timeout,119802,303.530345999985,97.93293896491663
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed42.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5795765,862.0620567920269,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed44.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,198468,303.29313649999676,96.58194964649766
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed44.json.gz,100000,10,inversely_strongly,0.1,random,timeout,299726,303.5235857919906,94.83806679034484
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed44.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5806468,308.41809920797823,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed45.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,206193,304.40507666696794,96.45547307632405
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed45.json.gz,100000,10,inversely_strongly,0.1,random,timeout,100057,303.64938179199817,98.27998656403348
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed45.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5817222,431.68073429202195,0.0
