instance_id,N,M,correlation,f,class_ordering,status,profit,wall_time_s,gap_pct_vs_best
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed5.json.gz,100000,10,inversely_strongly,0.1,random,timeout,93034,63.50810224999441,98.42869843792013
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed5.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5920824,68.47749750001822,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed6.json.gz,100000,10,inversely_strongly,0.1,sequential,feasible,5937061,39.316962749988306,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed6.json.gz,100000,10,inversely_strongly,0.1,random,feasible,5937061,40.1486786250025,0.0
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed6.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5927932,68.68860945804045,0.15376294769415372
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed9.json.gz,100000,10,inversely_strongly,0.1,sequential,timeout,107797,63.505856750009116,98.18129546993309
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed9.json.gz,100000,10,inversely_strongly,0.1,random,timeout,112788,63.79305912501877,98.09708946874972
inversely_strongly/N100000_M10/mckp_N100000_M10_inversely_strongly_f0.100_seed9.json.gz,100000,10,inversely_strongly,0.1,adversarial,timeout,5927131,69.24189737497363,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed1.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1507520,66.12571812502574,94.13297906207681
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed1.json.gz,100000,20,inversely_strongly,0.5,random,timeout,1019800,66.67563362501096,96.03110542314923
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed1.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,25694812,72.17633820901392,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed10.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1012400,66.20567412499804,95.77888248790765
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed10.json.gz,100000,20,inversely_strongly,0.5,random,timeout,517018,66.59826604201226,97.84433649361225
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed10.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,23984170,72.3114847909892,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed11.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1056418,67.20075679098954,95.59522307496724
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed11.json.gz,100000,20,inversely_strongly,0.5,random,timeout,501692,67.4245894170017,97.90817522507801
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed11.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,23983462,71.39168241695734,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed13.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,2055777,66.65433208399918,91.429057080667
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed13.json.gz,100000,20,inversely_strongly,0.5,random,timeout,478430,66.7081949999556,98.00533023723075
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed13.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,23985424,71.54922008304857,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed15.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1043212,67.71827654197114,95.65116907669946
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed15.json.gz,100000,20,inversely_strongly,0.5,random,timeout,503262,66.87900758400792,97.90205504909638
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed15.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,23988332,71.97490058396943,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed16.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1064331,66.8208629169967,95.85749900254767
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed16.json.gz,100000,20,inversely_strongly,0.5,random,timeout,3131879,66.1696476250072,87.81035985854022
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed16.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,25692957,72.17995083297137,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed17.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,998604,67.13600683404366,95.83608900492975
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed17.json.gz,100000,20,inversely_strongly,0.5,random,timeout,1023846,66.50989891699282,95.73083663127858
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed17.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,23982357,71.78941062500235,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed2.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,521950,66.82750258402666,97.96842497645852
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed2.json.gz,100000,20,inversely_strongly,0.5,random,timeout,1523141,66.36102737498004,94.07151027314497
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed2.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,25691889,71.4260980829713,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed20.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,553947,66.90204912499757,97.6904078212775
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed20.json.gz,100000,20,inversely_strongly,0.5,random,timeout,1518923,66.34123229101533,93.66709688673876
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed20.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,23984624,71.51183704199502,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed21.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,3061233,66.26496195798973,86.26147798460586
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed21.json.gz,100000,20,inversely_strongly,0.5,random,timeout,1556504,66.96297666698229,93.01455835898508
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed21.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,22282113,71.07640424999408,0.0
